date,id_bbg,name,px_last,px_last_1,cur_mkt_cap,total_market_cap,return,weight,weighted_return,cum_return
2022-01-03,CITAGLB MK Equity,Citaglobal Bhd,1.1749999999999998,1.1749999999999998,239883417.49999997,61727429054.82501,0.0,0.7766106451088353,1.0,1.0
2022-01-03,CYP MK Equity,Cypark Resources Bhd,0.895,0.91,527002530.4850001,61727429054.82501,-0.016483516483516536,0.8082878763840192,0.9866765734661974,0.9866765734661974
2022-01-03,HSS MK Equity,HSS Engineers Bhd,0.465,0.44,230575838.37,61727429054.82501,0.05681818181818188,0.7750179046680143,1.0440351082197736,1.0440351082197736
2022-01-03,JAK MK Equity,JAKS Resources Bhd,0.405,0.39,827138630.835,61727429054.82501,0.03846153846153855,0.8264303164769802,1.0317857814029607,1.0317857814029607
2022-01-03,JSB MK Equity,Jentayu Sustainables Bhd,0.5170789499999999,0.52292165,179579421.0,61727429054.82501,-0.01117318435754211,0.7649574395500428,0.991452989502234,0.991452989502234
2022-01-03,PEKAT MK Equity,Pekat Group Bhd,0.68,0.68,438578376.00000006,61727429054.82501,0.0,0.8008956659492668,1.0,1.0
2022-01-03,RLEB MK Equity,Reservoir Link Energy Bhd,0.55,0.54,159744750.0,61727429054.82501,0.0185185185185186,0.7602468074467971,1.0140786445823482,1.0140786445823482
2022-01-03,SAMAIDEN MK Equity,Samaiden Group Bhd,0.647999870400026,0.671999865600027,231340320.00000003,61727429054.82501,-0.0357142857142857,0.7751511272700051,0.9723160311689284,0.9723160311689284
2022-01-03,SOLAR MK Equity,Solarvest Holdings Bhd,1.25,1.24,834442410.0000001,61727429054.82501,0.008064516129032251,0.8267841528855503,1.006667614136174,1.006667614136174
2022-01-03,STHB MK Equity,Stella Holdings BHD,0.96,0.96,64319999.99999999,61727429054.82501,0.0,0.7236329937355697,1.0,1.0
2022-01-03,TNB MK Equity,Tenaga Nasional Bhd,9.23,9.34,52851823354.33001,61727429054.82501,-0.011777301927194839,0.9937520642711138,0.988296281898306,0.988296281898306
2022-01-03,UZMA MK Equity,Uzma Bhd,0.455,0.445,160173877.5,61727429054.82501,0.022471910112359605,0.7603547818207916,1.0170866243105796,1.0170866243105796
2022-01-03,YTLP MK Equity,YTL Power International Bhd,0.615,0.615,4982826128.804999,61727429054.82501,0.0,0.8987067638035259,1.0,1.0
2022-01-04,CITAGLB MK Equity,Citaglobal Bhd,1.2,1.1749999999999998,244987320.0,61523043128.40001,0.021276595744680993,0.7775617951660375,1.0165438679822563,1.0165438679822563
2022-01-04,CYP MK Equity,Cypark Resources Bhd,0.91,0.895,535834975.1300001,61523043128.40001,0.016759776536312776,0.8090648315578945,1.0135597457802998,1.0000556569697765
2022-01-04,HSS MK Equity,HSS Engineers Bhd,0.46,0.465,228096528.28,61523043128.40001,-0.010752688172043001,0.7746861975284084,0.9916700408867913,1.0353383384555486
2022-01-04,JAK MK Equity,JAKS Resources Bhd,0.41,0.405,837350218.8699999,61523043128.40001,0.012345679012345512,0.8270345600963938,1.0102103032110665,1.042320627079952
2022-01-04,JSB MK Equity,Jentayu Sustainables Bhd,0.5200003,0.5170789499999999,180593994.0,61523043128.40001,0.005649717514124353,0.7652863442637194,1.004323651662507,0.9957396868685928
2022-01-04,PEKAT MK Equity,Pekat Group Bhd,0.705,0.68,454702581.0,61523043128.40001,0.03676470588235281,0.8024559346898494,1.0295020564224209,1.0295020564224209
2022-01-04,RLEB MK Equity,Reservoir Link Energy Bhd,0.55,0.55,159744750.0,61523043128.40001,0.0,0.7603483034618391,1.0,1.0140786445823482
2022-01-04,SAMAIDEN MK Equity,Samaiden Group Bhd,0.647999870400026,0.647999870400026,231340320.00000003,61523043128.40001,0.0,0.7752546130718561,1.0,0.9723160311689284
2022-01-04,SOLAR MK Equity,Solarvest Holdings Bhd,1.25,1.25,834442410.0000001,61523043128.40001,0.0,0.8268945319045686,1.0,1.006667614136174
2022-01-04,STHB MK Equity,Stella Holdings BHD,0.92,0.96,61640000.0,61523043128.40001,-0.04166666666666663,0.7220164363125252,0.9699159818203115,0.9699159818203115
2022-01-04,TNB MK Equity,Tenaga Nasional Bhd,9.18,9.23,52565518785.78001,61523043128.40001,-0.005417118093174467,0.9936660844848696,0.9946171934751632,0.9829764742236319
2022-01-04,UZMA MK Equity,Uzma Bhd,0.47,0.455,165454335.0,61523043128.40001,0.03296703296703285,0.7617619194558009,1.0251130303117295,1.0426287515365458
2022-01-04,YTLP MK Equity,YTL Power International Bhd,0.62,0.615,5023336910.34,61523043128.40001,0.008130081300812941,0.8991526842935939,1.007310184425151,1.007310184425151
2022-01-05,CITAGLB MK Equity,Citaglobal Bhd,1.1749999999999998,1.2,239883417.49999997,61386308083.39501,-0.02083333333333348,0.7767838965460387,0.9838170021552908,1.000093140757647
2022-01-05,CYP MK Equity,Cypark Resources Bhd,0.93,0.91,547611567.99,61386308083.39501,0.0219780219780219,0.8100124847986236,1.0178024721933763,1.0178591199948095
2022-01-05,HSS MK Equity,HSS Engineers Bhd,0.47,0.46,233055148.46,61386308083.39501,0.021739130434782483,0.7756213601349126,1.0168613339159762,1.0527955238962596
2022-01-05,JAK MK Equity,JAKS Resources Bhd,0.415,0.41,847561806.905,61386308083.39501,0.012195121951219523,0.8275966066798661,1.0100926415448763,1.0528403955439007
2022-01-05,JSB MK Equity,Jentayu Sustainables Bhd,0.5316856999999999,0.5200003,184652286.0,61386308083.39501,0.022471910112359383,0.7662495263728207,1.017219090480288,1.0128854186315968
2022-01-05,PEKAT MK Equity,Pekat Group Bhd,0.71,0.705,457927422.0,61386308083.39501,0.007092198581560183,0.8028123135183198,1.0056937043511938,1.035363736760636
2022-01-05,RLEB MK Equity,Reservoir Link Energy Bhd,0.55,0.55,159744750.0,61386308083.39501,0.0,0.7604164083309068,1.0,1.0140786445823482
2022-01-05,SAMAIDEN MK Equity,Samaiden Group Bhd,0.6599998680000265,0.647999870400026,235624400.00000003,61386308083.39501,0.0185185185185186,0.7760627328306808,1.014371532089457,0.9862897022119662
2022-01-05,SOLAR MK Equity,Solarvest Holdings Bhd,1.3,1.25,867820106.4000001,61386308083.39501,0.040000000000000036,0.8285475022904996,1.03314190009162,1.0400304916293444
2022-01-05,STHB MK Equity,Stella Holdings BHD,0.92,0.92,61640000.0,61386308083.39501,0.0,0.7220811077724809,1.0,0.9699159818203115
2022-01-05,TNB MK Equity,Tenaga Nasional Bhd,9.13,9.18,52279214217.23001,61386308083.39501,-0.005446623093681824,0.9935352242254193,0.9945885881033475,0.9776571836368886
2022-01-05,UZMA MK Equity,Uzma Bhd,0.475,0.47,167214487.5,61386308083.39501,0.010638297872340496,0.7622561540230178,1.0081091080215214,1.0510835407090997
2022-01-05,YTLP MK Equity,YTL Power International Bhd,0.63,0.62,5104358473.410001,61386308083.39501,0.016129032258064502,0.8998773463445046,1.014514150747492,1.0219304362913817
2022-01-06,CITAGLB MK Equity,Citaglobal Bhd,1.15,1.1749999999999998,234779515.0,60848004201.04,-0.02127659574468077,0.7761933415409861,0.9834852480523195,0.9835768506134578
2022-01-06,CYP MK Equity,Cypark Resources Bhd,0.925,0.93,544667419.7750001,60848004201.04,-0.005376344086021501,0.8100827006471775,0.9956447166631872,1.0134260551302732
2022-01-06,HSS MK Equity,HSS Engineers Bhd,0.475,0.47,235534458.55,60848004201.04,0.010638297872340496,0.776322627534457,1.0082587513567496,1.0614903003576177
2022-01-06,JAK MK Equity,JAKS Resources Bhd,0.415,0.415,847561806.905,60848004201.04,0.0,0.8278901555376438,1.0,1.0528403955439007
2022-01-06,JSB MK Equity,Jentayu Sustainables Bhd,0.5579778499999999,0.5316856999999999,193783443.0,60848004201.04,0.049450549450549275,0.7684650747097772,1.038001020177956,1.0513760978629734
2022-01-06,PEKAT MK Equity,Pekat Group Bhd,0.71,0.71,457927422.0,60848004201.04,0.0,0.8030970713770894,1.0,1.035363736760636
2022-01-06,RLEB MK Equity,Reservoir Link Energy Bhd,0.545,0.55,158292525.0,60848004201.04,-0.00909090909090915,0.760318352322699,0.9930880149788845,1.007069348180762
2022-01-06,SAMAIDEN MK Equity,Samaiden Group Bhd,0.647999870400026,0.6599998680000265,231340320.00000003,60848004201.04,-0.018181818181818188,0.7755990608697826,0.9858981988932767,0.9723812409977637
2022-01-06,SOLAR MK Equity,Solarvest Holdings Bhd,1.27,1.3,847793488.5600001,60848004201.04,-0.023076923076923106,0.8279011621945677,0.9808945885647408,1.0201602811815509
2022-01-06,STHB MK Equity,Stella Holdings BHD,0.935,0.92,62645000.0,60848004201.04,0.016304347826086918,0.7229885305997026,1.011787856477169,0.9813492122089217
2022-01-06,TNB MK Equity,Tenaga Nasional Bhd,9.04,9.13,51763865993.84,60848004201.04,-0.009857612267251015,0.9934886841773057,0.9902065737594787,0.968082570120425
2022-01-06,UZMA MK Equity,Uzma Bhd,0.47,0.475,165454335.0,60848004201.04,-0.010526315789473717,0.7621003724121286,0.9919778908167144,1.0426516337847769
2022-01-06,YTLP MK Equity,YTL Power International Bhd,0.63,0.63,5104358473.410001,60848004201.04,0.0,0.9001965332104576,1.0,1.0219304362913817
2022-01-07,CITAGLB MK Equity,Citaglobal Bhd,1.15,1.15,234779515.0,61293638352.270004,0.0,0.7759653160215851,1.0,0.9835768506134578
2022-01-07,CYP MK Equity,Cypark Resources Bhd,0.925,0.925,544667419.7750001,61293638352.270004,0.0,0.8098447193109731,1.0,1.0134260551302732
2022-01-07,HSS MK Equity,HSS Engineers Bhd,0.545,0.475,270244799.81,61293638352.270004,0.14736842105263182,0.7816290586679048,1.1151874402247441,1.1837606508792065
2022-01-07,JAK MK Equity,JAKS Resources Bhd,0.415,0.415,847561806.905,61293638352.270004,0.0,0.8276469428319683,1.0,1.0528403955439007
2022-01-07,JSB MK Equity,Jentayu Sustainables Bhd,0.5492138,0.5579778499999999,190739724.00000003,61293638352.270004,-0.015706806282722363,0.7676019548363944,0.9879434247931458,1.0387001028683995
2022-01-07,PEKAT MK Equity,Pekat Group Bhd,0.7,0.71,451477740.0,61293638352.270004,-0.014084507042253502,0.8022900778564585,0.9887001397485006,1.0236642712257706
2022-01-07,RLEB MK Equity,Reservoir Link Energy Bhd,0.57,0.545,165553649.99999997,61293638352.270004,0.04587155963302725,0.7619006457275287,1.0349495709049323,1.0422659897711894
2022-01-07,SAMAIDEN MK Equity,Samaiden Group Bhd,0.6599998680000265,0.647999870400026,235624400.00000003,61293638352.270004,0.0185185185185186,0.7761099345850685,1.0143724061960198,0.9863566991707733
2022-01-07,SOLAR MK Equity,Solarvest Holdings Bhd,1.27,1.27,847793488.5600001,61293638352.270004,0.0,0.8276579462554212,1.0,1.0201602811815509
2022-01-07,STHB MK Equity,Stella Holdings BHD,0.95,0.935,63650000.0,61293638352.270004,0.016042780748662944,0.7234168813834264,1.0116056184179159,0.9927383767005408
2022-01-07,TNB MK Equity,Tenaga Nasional Bhd,9.11,9.04,52164692389.81,61293638352.270004,0.007743362831858391,0.99350736499636,1.0076930880032904,0.9755301145268129
2022-01-07,UZMA MK Equity,Uzma Bhd,0.49,0.47,172494945.0,61293638352.270004,0.042553191489361764,0.7635542032903643,1.032491668225122,1.0765291247440931
2022-01-07,YTLP MK Equity,YTL Power International Bhd,0.63,0.63,5104358473.410001,61293638352.270004,0.0,0.899932078761981,1.0,1.0219304362913817
2022-01-10,CITAGLB MK Equity,Citaglobal Bhd,1.1749999999999998,1.15,239883417.49999997,61190068256.79501,0.021739130434782483,0.7768840365102682,1.016888783402397,1.0001882670030802
2022-01-10,CYP MK Equity,Cypark Resources Bhd,0.9,0.925,529946678.7,61190068256.79501,-0.027027027027027084,0.8087967211697904,0.9781406291575732,0.9912731991698028
2022-01-10,HSS MK Equity,HSS Engineers Bhd,0.51,0.545,252889629.18,61190068256.79501,-0.06422018348623859,0.7790098797008776,0.949971842588017,1.1245392866989101
2022-01-10,JAK MK Equity,JAKS Resources Bhd,0.425,0.415,867984982.975,61190068256.79501,0.024096385542168752,0.8286619640623089,1.0199677581701763,1.073863257953914
2022-01-10,JSB MK Equity,Jentayu Sustainables Bhd,0.54629245,0.5492138,189725151.00000003,61190068256.79501,-0.005319148936170137,0.7674394890328542,0.995917875058336,1.0344599992715715
2022-01-10,PEKAT MK Equity,Pekat Group Bhd,0.69,0.7,445028058.0,61190068256.79501,-0.014285714285714346,0.8017653848397858,0.988546208788003,1.0119394343919696
2022-01-10,RLEB MK Equity,Reservoir Link Energy Bhd,0.565,0.57,164101424.99999997,61190068256.79501,-0.00877192982456143,0.7615977889603116,0.993319317640699,1.0353029417596258
2022-01-10,SAMAIDEN MK Equity,Samaiden Group Bhd,0.6959998608000278,0.6599998680000265,248476640.0,61190068256.79501,0.05454545454545445,0.7783010931954506,1.04245278690157,1.028230289929606
2022-01-10,SOLAR MK Equity,Solarvest Holdings Bhd,1.26,1.27,841117949.2800001,61190068256.79501,-0.007874015748031482,0.8273960222257123,0.9934850706911361,1.0135140090659425
2022-01-10,STHB MK Equity,Stella Holdings BHD,0.95,0.95,63650000.0,61190068256.79501,0.0,0.7234661387594359,1.0,0.9927383767005408
2022-01-10,TNB MK Equity,Tenaga Nasional Bhd,9.08,9.11,51992909648.68001,61190068256.79501,-0.003293084522502654,0.9934422074987334,0.996728510842485,0.9723386783343091
2022-01-10,UZMA MK Equity,Uzma Bhd,0.48,0.49,168974640.0,61190068256.79501,-0.020408163265306145,0.7627760177031755,0.9844331424958536,1.0597709492601384
2022-01-10,YTLP MK Equity,YTL Power International Bhd,0.64,0.63,5185380036.48,61190068256.79501,0.015873015873015817,0.9006274170422539,1.014295673286385,1.0365396199300163
2022-01-11,CITAGLB MK Equity,Citaglobal Bhd,1.15,1.1749999999999998,236045964.0,61312167956.17999,-0.02127659574468077,0.7761724545074941,0.9834856924572875,0.9836708503611786
2022-01-11,CYP MK Equity,Cypark Resources Bhd,0.89,0.9,524058382.27,61312167956.17999,-0.011111111111111072,0.808281988146775,0.9910190890205914,0.9823706628117853
2022-01-11,HSS MK Equity,HSS Engineers Bhd,0.53,0.51,262806869.54,61312167956.17999,0.03921568627450989,0.7804959708194761,1.0306076851301755,1.1589588311027026
2022-01-11,JAK MK Equity,JAKS Resources Bhd,0.43,0.425,878196571.01,61312167956.17999,0.0117647058823529,0.8290663306813431,1.0097537215374275,1.084337421141271
2022-01-11,JSB MK Equity,Jentayu Sustainables Bhd,0.52876435,0.54629245,183637713.00000003,61312167956.17999,-0.03208556149732633,0.7660649938464391,0.9754203745289911,1.009033359924736
2022-01-11,PEKAT MK Equity,Pekat Group Bhd,0.71,0.69,457927422.0,61312167956.17999,0.02898550724637694,0.802851372404571,1.0232710542725965,1.0354883318902857
2022-01-11,RLEB MK Equity,Reservoir Link Energy Bhd,0.55,0.565,159744750.0,61312167956.17999,-0.0265486725663715,0.7604534045472034,0.9798109715606939,1.0144011812251434
2022-01-11,SAMAIDEN MK Equity,Samaiden Group Bhd,0.6959998608000278,0.6959998608000278,248476640.0,61312167956.17999,0.0,0.7782386320446358,1.0,1.028230289929606
2022-01-11,SOLAR MK Equity,Solarvest Holdings Bhd,1.26,1.26,841117949.2800001,61312167956.17999,0.0,0.8273296210498954,1.0,1.0135140090659425
2022-01-11,STHB MK Equity,Stella Holdings BHD,0.95,0.95,63650000.0,61312167956.17999,0.0,0.7234080782890119,1.0,0.9927383767005408
2022-01-11,TNB MK Equity,Tenaga Nasional Bhd,9.1,9.08,52107431476.1,61312167956.17999,0.0022026431718060735,0.9934510590020267,1.0021882181916344,0.97446636751867
2022-01-11,UZMA MK Equity,Uzma Bhd,0.465,0.48,163694182.5,61312167956.17999,-0.03124999999999989,0.7614366356452611,0.9762051051360857,1.0345538109426626
2022-01-11,YTLP MK Equity,YTL Power International Bhd,0.64,0.64,5185380036.48,61312167956.17999,0.0,0.9005551388128956,1.0,1.0365396199300163
2022-01-12,CITAGLB MK Equity,Citaglobal Bhd,1.125,1.15,230914530.0,61100692008.51,-0.021739130434782483,0.7753954656972796,0.983143576832668,0.9670896782501213
2022-01-12,CYP MK Equity,Cypark Resources Bhd,0.895,0.89,527002530.4850001,61100692008.51,0.00561797752808979,0.8086200073937094,1.0045428090303017,0.9868333851299101
2022-01-12,HSS MK Equity,HSS Engineers Bhd,0.53,0.53,262806869.54,61100692008.51,0.0,0.7806045526268524,1.0,1.1589588311027026
2022-01-12,JAK MK Equity,JAKS Resources Bhd,0.435,0.43,888408159.045,61100692008.51,0.011627906976744207,0.8296471599894326,1.0096470599998772,1.094798089303133
2022-01-12,JSB MK Equity,Jentayu Sustainables Bhd,0.5550565,0.52876435,192768870.0,61100692008.51,0.04972375690607733,0.7681254838432504,1.0381940848319848,1.0475724656720042
2022-01-12,PEKAT MK Equity,Pekat Group Bhd,0.725,0.71,467601945.0,61100692008.51,0.021126760563380254,0.8038048609555314,1.0169817928370886,1.053072780227669
2022-01-12,RLEB MK Equity,Reservoir Link Energy Bhd,0.555,0.55,161196975.0,61100692008.51,0.009090909090909038,0.7609235849267924,1.006917487135698,1.0214182883467053
2022-01-12,SAMAIDEN MK Equity,Samaiden Group Bhd,0.6959998608000278,0.6959998608000278,248476640.0,61100692008.51,0.0,0.7783468998133327,1.0,1.028230289929606
2022-01-12,SOLAR MK Equity,Solarvest Holdings Bhd,1.27,1.26,847793488.5600001,61100692008.51,0.007936507936507908,0.8277630162077414,1.0065695477476804,1.0201723377414442
2022-01-12,STHB MK Equity,Stella Holdings BHD,0.94,0.95,62980000.0,61100692008.51,-0.010526315789473717,0.7230826350128803,0.9923886038419697,0.985182251634193
2022-01-12,TNB MK Equity,Tenaga Nasional Bhd,9.07,9.1,51935648734.97,61100692008.51,-0.003296703296703174,0.9934563075942211,0.9967248693156235,0.9712748628175167
2022-01-12,UZMA MK Equity,Uzma Bhd,0.485,0.465,170734792.5,61100692008.51,0.043010752688172005,0.7632381627754111,1.032827447861308,1.0685155722311004
2022-01-12,YTLP MK Equity,YTL Power International Bhd,0.63,0.64,5104358473.410001,61100692008.51,-0.015625,0.9000463238085427,0.9859367761904915,1.0219625312675176
2022-01-13,CITAGLB MK Equity,Citaglobal Bhd,1.0499999999999998,1.125,215520228.0,61109776761.185,-0.06666666666666687,0.7726128788921596,0.9484924747405226,0.9172772822194732
2022-01-13,CYP MK Equity,Cypark Resources Bhd,0.88,0.895,518170085.8400001,61109776761.185,-0.016759776536312887,0.8079346283399508,0.9864591961730734,0.9734708678520042
2022-01-13,HSS MK Equity,HSS Engineers Bhd,0.54,0.53,267765489.72,61109776761.185,0.018867924528301883,0.7813525041526481,1.0147425000783519,1.1760447817610409
2022-01-13,JAK MK Equity,JAKS Resources Bhd,0.42,0.435,857773394.94,61109776761.185,-0.034482758620689724,0.8282292684203472,0.9714403700544707,1.063531061007563
2022-01-13,JSB MK Equity,Jentayu Sustainables Bhd,0.54629245,0.5550565,189725151.00000003,61109776761.185,-0.015789473684210353,0.7674800620476709,0.9878818937571422,1.0348778712358984
2022-01-13,PEKAT MK Equity,Pekat Group Bhd,0.725,0.725,467601945.0,61109776761.185,0.0,0.803800049186625,1.0,1.053072780227669
2022-01-13,RLEB MK Equity,Reservoir Link Energy Bhd,0.56,0.555,162649200.0,61109776761.185,0.009009009009008917,0.7612801464797286,1.0068583796980155,1.0284235627986842
2022-01-13,SAMAIDEN MK Equity,Samaiden Group Bhd,0.7379998524000295,0.6959998608000278,263470920.0,61109776761.185,0.06034482758620685,0.7807014895657757,1.0471112967841416,1.0766715522809238
2022-01-13,SOLAR MK Equity,Solarvest Holdings Bhd,1.26,1.27,841117949.2800001,61109776761.185,-0.007874015748031482,0.8274397650243939,0.9934847262596505,1.0135256356987263
2022-01-13,STHB MK Equity,Stella Holdings BHD,0.97,0.94,64989999.99999999,61109776761.185,0.03191489361702127,0.7243432555339305,1.0231173379425722,1.0079570426802449
2022-01-13,TNB MK Equity,Tenaga Nasional Bhd,9.1,9.07,52107431476.1,61109776761.185,0.00330760749724357,0.9935833190412229,1.0032863836351968,0.9744668446319583
2022-01-13,UZMA MK Equity,Uzma Bhd,0.485,0.485,170734792.5,61109776761.185,0.0,0.7632335938485009,1.0,1.0685155722311004
2022-01-13,YTLP MK Equity,YTL Power International Bhd,0.615,0.63,4982826128.804999,61109776761.185,-0.023809523809523836,0.8990706664665817,0.9785935555603195,1.000085947122504
2022-01-14,CITAGLB MK Equity,Citaglobal Bhd,1.0499999999999998,1.0499999999999998,215520228.0,60886783519.89499,0.0,0.772726620642176,1.0,0.9172772822194732
2022-01-14,CYP MK Equity,Cypark Resources Bhd,0.865,0.88,509337641.195,60886783519.89499,-0.017045454545454586,0.8073612293092797,0.9862381608640464,0.9600741183650877
2022-01-14,HSS MK Equity,HSS Engineers Bhd,0.535,0.54,265286179.63,60886783519.89499,-0.0092592592592593,0.7810929236712101,0.9927676581141555,1.1675392238262816
2022-01-14,JAK MK Equity,JAKS Resources Bhd,0.41,0.42,837350218.8699999,60886783519.89499,-0.023809523809523836,0.8273807855596625,0.9803004574866747,1.0425799856570026
2022-01-14,JSB MK Equity,Jentayu Sustainables Bhd,0.54629245,0.54629245,189725151.00000003,60886783519.89499,0.0,0.7675930481597911,1.0,1.0348778712358984
2022-01-14,PEKAT MK Equity,Pekat Group Bhd,0.715,0.725,461152263.0,60886783519.89499,-0.01379310344827589,0.8033590654314432,0.9889191853043938,1.0414038758889794
2022-01-14,RLEB MK Equity,Reservoir Link Energy Bhd,0.54,0.56,156840300.0,60886783519.89499,-0.0357142857142857,0.7599276889624983,0.9728597253941965,1.0005118648932492
2022-01-14,SAMAIDEN MK Equity,Samaiden Group Bhd,0.7379998524000295,0.7379998524000295,263470920.0,60886783519.89499,0.0,0.7808164220967878,1.0,1.0766715522809238
2022-01-14,SOLAR MK Equity,Solarvest Holdings Bhd,1.21,1.26,807740252.8800001,60886783519.89499,-0.039682539682539764,0.8259309845716163,0.9672249609296977,0.9803072933899476
2022-01-14,STHB MK Equity,Stella Holdings BHD,0.98,0.97,65660000.0,60886783519.89499,0.010309278350515427,0.7248629220907866,1.007472813629802,1.0154893178070405
2022-01-14,TNB MK Equity,Tenaga Nasional Bhd,9.04,9.1,51763865993.84,60886783519.89499,-0.006593406593406681,0.993463194650215,0.9934496932220864,0.9680837878547135
2022-01-14,UZMA MK Equity,Uzma Bhd,0.47,0.485,165454335.0,60886783519.89499,-0.030927835051546393,0.7620808195189775,0.9764304901179698,1.0433311838922963
2022-01-14,YTLP MK Equity,YTL Power International Bhd,0.64,0.615,5185380036.48,60886783519.89499,0.04065040650406515,0.9008076261164973,1.0366181961835976,1.036707290534695
2022-01-17,CITAGLB MK Equity,Citaglobal Bhd,1.0499999999999998,1.0499999999999998,215520228.0,60877097370.42,0.0,0.7727315714344811,1.0,0.9172772822194732
2022-01-17,CYP MK Equity,Cypark Resources Bhd,0.87,0.865,512281789.41,60877097370.42,0.005780346820809301,0.8075985088081442,1.0046681994728794,0.9645559358583649
2022-01-17,HSS MK Equity,HSS Engineers Bhd,0.54,0.535,267765489.72,60877097370.42,0.009345794392523477,0.7814725393186425,1.0073034816758752,1.1760663251533625
2022-01-17,JAK MK Equity,JAKS Resources Bhd,0.41,0.41,837350218.8699999,60877097370.42,0.0,0.8273860865164525,1.0,1.0425799856570026
2022-01-17,JSB MK Equity,Jentayu Sustainables Bhd,0.54629245,0.54629245,189725151.00000003,60877097370.42,0.0,0.7675979660617435,1.0,1.0348778712358984
2022-01-17,PEKAT MK Equity,Pekat Group Bhd,0.71,0.715,457927422.0,60877097370.42,-0.006993006993006978,0.8030816118897686,0.9943840446720995,1.0355553982436845
2022-01-17,RLEB MK Equity,Reservoir Link Energy Bhd,0.565,0.54,164101424.99999997,60877097370.42,0.04629629629629606,0.7617550596722412,1.0352664379477887,1.0357963544925333
2022-01-17,SAMAIDEN MK Equity,Samaiden Group Bhd,0.7079998584000283,0.7379998524000295,252760720.0,60877097370.42,-0.04065040650406504,0.7791502131555356,0.9683272271074985,1.042570378725713
2022-01-17,SOLAR MK Equity,Solarvest Holdings Bhd,1.2,1.21,801064713.6,60877097370.42,-0.008264462809917328,0.8256020799706697,0.993176842314292,0.9736185021466984
2022-01-17,STHB MK Equity,Stella Holdings BHD,0.98,0.98,65660000.0,60877097370.42,0.0,0.7248675662245347,1.0,1.0154893178070405
2022-01-17,TNB MK Equity,Tenaga Nasional Bhd,9.04,9.04,51763865993.84,60877097370.42,0.0,0.9934695596825668,1.0,0.9680837878547135
2022-01-17,UZMA MK Equity,Uzma Bhd,0.465,0.47,163694182.5,60877097370.42,-0.010638297872340274,0.7616549983273556,0.9918972872518368,1.034877371008016
2022-01-17,YTLP MK Equity,YTL Power International Bhd,0.64,0.64,5185380036.48,60877097370.42,0.0,0.9008133975126738,1.0,1.036707290534695
2022-01-19,CITAGLB MK Equity,Citaglobal Bhd,1.025,1.0499999999999998,214398799.0,60759891209.22,-0.023809523809523725,0.7725814407008881,0.9816052037928361,0.9004041535475849
2022-01-19,CYP MK Equity,Cypark Resources Bhd,0.86,0.87,506393492.98,60759891209.22,-0.011494252873563204,0.8071955936953926,0.9907218897276392,0.9556066795216107
2022-01-19,HSS MK Equity,HSS Engineers Bhd,0.54,0.54,267765489.72,60759891209.22,0.0,0.7815331917885713,1.0,1.1760663251533625
2022-01-19,JAK MK Equity,JAKS Resources Bhd,0.395,0.41,806715454.765,60759891209.22,-0.03658536585365846,0.8259492512886826,0.9697823444650483,1.0110756627827844
2022-01-19,JSB MK Equity,Jentayu Sustainables Bhd,0.5375284,0.54629245,186681432.00000003,60759891209.22,-0.016042780748663166,0.7670062033122339,0.9876950876473972,1.0221437897346926
2022-01-19,PEKAT MK Equity,Pekat Group Bhd,0.69,0.71,445028058.0,60759891209.22,-0.028169014084507116,0.8019931905104618,0.977408642520832,1.0121607960524792
2022-01-19,RLEB MK Equity,Reservoir Link Energy Bhd,0.555,0.565,161196975.0,60759891209.22,-0.017699115044247593,0.7610949922539098,0.9865292921724973,1.0218434444323719
2022-01-19,SAMAIDEN MK Equity,Samaiden Group Bhd,0.6899998620000276,0.7079998584000283,246334600.0,60759891209.22,-0.025423728813559365,0.7781735410770337,0.9802159269217703,1.021944090163806
2022-01-19,SOLAR MK Equity,Solarvest Holdings Bhd,1.16,1.2,774362556.48,60759891209.22,-0.033333333333333326,0.824300821808644,0.9725233059397119,0.9468666844317777
2022-01-19,STHB MK Equity,Stella Holdings BHD,0.975,0.98,65325000.0,60759891209.22,-0.005102040816326481,0.7247178221737816,0.9963024600909501,1.011734505527235
2022-01-19,TNB MK Equity,Tenaga Nasional Bhd,9.07,9.04,51935648734.97,60759891209.22,0.0033185840707965486,0.9936800957559575,1.0032976109372433,0.9712761515417112
2022-01-19,UZMA MK Equity,Uzma Bhd,0.475,0.465,167214487.5,60759891209.22,0.021505376344086002,0.7625710289571054,1.0163993769668194,1.0518487151296074
2022-01-19,YTLP MK Equity,YTL Power International Bhd,0.615,0.64,4982826128.804999,60759891209.22,-0.0390625,0.8992785764078545,0.9648719306090682,1.0002897648947073
2022-01-20,CITAGLB MK Equity,Citaglobal Bhd,1.0499999999999998,1.025,219628038.0,60865983484.065,0.024390243902439046,0.7734975886332383,1.018865794844713,0.9173909935857412
2022-01-20,CYP MK Equity,Cypark Resources Bhd,0.86,0.86,506393492.98,60865983484.065,0.0,0.8071388841692854,1.0,0.9556066795216107
2022-01-20,HSS MK Equity,HSS Engineers Bhd,0.51,0.54,252889629.18,60865983484.065,-0.05555555555555558,0.7791764749588045,0.9567124180578441,1.1251572577338762
2022-01-20,JAK MK Equity,JAKS Resources Bhd,0.395,0.395,806715454.765,60865983484.065,0.0,0.8258912242243687,1.0,1.0110756627827844
